diagnosis_id	synonym	language
1820640764	pneumonia due to influenza virus, seasonal influenza virus identified	en
164563054	Influenza other influenza virus identified	en
164563054	influenza virus identified	en
738999268	acquired toxoplasmosis	en
738999268	infection by toxoplasma gondii	en
738999268	toxoplasma	en
738999268	toxoplasmal	en
738999268	toxoplasmosis disease or disorder	en
362515638	pneumonia due to identified zoonotic or pandemic influenza virus	en
1955263959	Influenza A/H1N1 pandemic 2009	en
1955263959	Influenza A/H1N1 pandemic 2009 swine flu	en
1955263959	Swine Flu	en
1188232632	Avian influenza	en
1188232632	Influenza A/ H5N1 epidemic	en
1188232632	Influenza A/ H5N1 epidemic avian influenza	en
1188232632	influenza due to identified avian influenza virus	en
146900073	disease due to linguatula	en
146900073	infestation due to Linguatula serrata	en
146900073	linguatula infestation	en
960077507	porcephalosis	en
960077507	porocephalosis	en
1474007427	fetal distress	en
1474007427	fetal distress syndrome	en
1474007427	intrauterine distress	en
677940606	Metabolic acidosis in newborn	en
1419618345	aeration lung imperfect	en
1419618345	congenital atelectasis NOS	en
1419618345	partial congenital atelectasis	en
1352159976	aspiration syndrome in the newborn	en
1352159976	massive aspiration syndrome	en
1352159976	massive aspiration syndrome of newborn	en
1352159976	neonatal massive aspiration syndrome	en
1830348227	neonatal acrocyanosis	en
1830348227	newborn acrocyanosis	en
1830348227	perinatal acrocyanosis	en
1830348227	perinatal cyanotic attacks	en
848321559	asphyxia in liveborn infant	en
848321559	asphyxia neonatorum	en
848321559	asphyxia of newborn NOS	en
848321559	intrapartum asphyxia	en
848321559	neonatal asphyxia	en
848321559	newborn asphyxia	en
848321559	newborn asphyxiation	en
848321559	perinatal asphyxia	en
848321559	perinatal hypoxia	en
848321559	postnatal asphyxia	en
2097051816	Primary failure to expand terminal respiratory units	en
2097051816	Pulmonary hypoplasia associated with short gestation	en
2097051816	failure of expansion of terminal respiratory units	en
2097051816	immature lungs	en
2097051816	lung lobe hypoplasia, associated with short gestation	en
2097051816	lung nonexpansion	en
2097051816	premature lungs	en
2097051816	primary atelectasis	en
2097051816	primary atelectasis in perinatal period	en
2097051816	primary atelectasis of fetus or newborn	en
2097051816	pulmonary immaturity NOS	en
594985340	acute congenital pneumonia	en
594985340	congenital double pneumonia	en
594985340	congenital infective pneumonia	en
594985340	congenital purulent pneumonia	en
594985340	fetal pneumonia	en
594985340	infective pneumonia acquired in utero or during birth	en
594985340	infective pneumonia acquired prenatally	en
594985340	intrauterine pneumonia	en
1342762964	neonatal respiratory arrest	en
1098829699	neonatal pulmonary haemorrhage	en
1098829699	newborn lung haemorrhage	en
1098829699	newborn pulmonary haemorrhage	en
1098829699	pulmonary haemorrhage in newborn	en
88509110	Tracheal haemorrhage of newborn secondary to airway trauma	en
519468631	inadequate pulmonary ventilation of newborn	en
519468631	neonatal respiratory failure	en
519468631	newborn lung insufficiency	en
519468631	newborn pulmonary function inadequate	en
519468631	newborn pulmonary insufficiency	en
519468631	newborn respiration failure	en
519468631	newborn respiratory insufficiency	en
519468631	respiratory insufficiency syndrome of newborn	en
737177485	Fetal haemorrhage NOS	en
871392116	Congenital laryngeal stridor NOS	en
1320919577	Bleeding umbilical stump	en
1320919577	omphalorrhagia of newborn	en
974582504	intracranial haemorrhage in fetus or newborn	en
974582504	intraventricular haemorrhage of fetus or newborn	en
974582504	neonatal intraventricular haemorrhage	en
974582504	perinatal intraventricular haemorrhage	en
628615515	Icterus neonatorum	en
628615515	Neonatal jaundice NOS	en
628615515	haemolysis neonatal	en
628615515	unspecified fetal and neonatal jaundice	en
1241014644	EF - [erythroblastosis fetalis]	en
1241014644	HDN - [haemolytic disease of the newborn]	en
1241014644	acute haemolytic anaemia of fetus or newborn	en
1241014644	alloimmune haemolytic disease of newborn	en
1241014644	erythroblastaemia	en
1241014644	erythroblastic anaemia of fetus or newborn	en
1241014644	erythroblastosis NOS	en
1241014644	erythroblastosis fetalis NOS	en
1241014644	erythroblastosis neonatorum NOS	en
1241014644	haemolytic disease of fetus or newborn due to isoimmunisation	en
1241014644	haemolytic disease of newborn, unspecified	en
1241014644	isoimmunisation of newborn	en
1241014644	newborn haemolytic disease	en
819483525	neonatal polycythaemia	en
819483525	plethora of newborn	en
1478425625	bilirubin encephalopathy	en
1478425625	hyperbilirubinaemia encephalopathy	en
1478425625	kernicterus of newborn NOS	en
1478425625	nuclear jaundice	en
667239806	ANN - [Alloimmune neonatal neutropaenia ]	en
939700072	newborn nontuberculous haemothorax	en
1435737617	transitory neonatal thrombocytopenia	en
1435737617	transitory neonatal thrombocytopenic purpura	en
1526436336	cerebral ischemia NOS of newborn	en
1526436336	newborn cerebral ischemia	en
557764336	Pearson Marrow-Pancreas Syndrome	en
1389387132	anaemia of fetus or newborn	en
1389387132	congenital anaemia NOS	en
1389387132	neonatal anaemia NOS	en
1389387132	newborn anaemia NOS	en
1260194971	neonatal cerebral leucomalacia	en
1260194971	neonatal periventricular leukomalacia	en
1068522598	acquired periventricular cyst	en
1068522598	acquired periventricular cyst of newborn	en
1127661585	transient coagulation defect of newborn	en
1127661585	transient neonatal disorder of coagulation	en
1281282034	HIE - [hypoxic ischaemic encephalopathy] of newborn	en
907740529	acquired hydrocephalus NOS	en
2083324835	Fifth day fits	en
2083324835	convulsions in newborn	en
2083324835	fits in newborn	en
2083324835	neonatal convulsions	en
2083324835	perinatal seizures	en
2083324835	seizures in newborn	en
381388700	congenital sepsis	en
381388700	neonatal sepsis	en
381388700	perinatal sepsis	en
381388700	sepsis neonatorum	en
927576852	brain compression in neonate	en
927576852	brain herniation in neonate	en
927576852	brain stem compression in neonate	en
927576852	brain stem herniation in neonate	en
927576852	cerebral compression in neonate	en
927576852	cerebral hernia in neonate	en
927576852	cerebral herniation in neonate	en
927576852	cerebrum herniation in neonate	en
927576852	foramen magnum hernia in neonate	en
927576852	herniation of brain stem in neonate	en
927576852	posterior fossa compression syndrome in neonate	en
927576852	uncal herniation in neonate	en
1643777651	intra-amniotic infection of fetus nos	en
617014953	birth injury to skeleton NOS	en
617014953	bone fracture due to birth injury	en
1784913194	disease (or disorder); thyroid, neonatal, transient	en
1784913194	neonatal transitory thyroid disease	en
1784913194	neonatal transitory thyroid disorder	en
292678072	birth injury to skin NOS	en
292678072	birth injury to soft tissues NOS	en
954219108	birth injury from laceration by scalpel	en
1645664101	congenital virus disease	en
1645664101	congenital virus disorder	en
346808536	PFC - [persistent fetal circulation] syndrome	en
346808536	PPHN - [Persistent pulmonary hypertension of the newborn]	en
346808536	fetal circulation	en
346808536	newborn pulmonary hypertension	en
346808536	persistent fetal circulation	en
346808536	persistent fetal circulation syndrome	en
346808536	primary pulmonary hypertension of newborn	en
492702806	Neonatal hyperbilirubinemia secondary to red cell haemolysis with infection	en
1935107489	congenital bacterial infections of newborn	en
88964541	cardiac dysrhythmia of the newborn	en
88964541	neonatal arrhythmia	en
88964541	neonatal dysrhythmia	en
88964541	newborn arrhythmia	en
88964541	newborn cardiac arrhythmia	en
88964541	newborn cardiac dysrhythmia	en
1099770685	Scalp injuries due to birth trauma	en
1099770685	injuries to scalp due to birth trauma	en
1732604740	transient myocardial ischemia in newborn	en
1001902101	Delayed closure of ductus arteriosus associated with prematurity	en
1001902101	Delayed closure of ductus arteriosus of prematurity	en
1001902101	Patent ductus arteriosus of prematurity	en
1001902101	Patent ductus arteriosus related to prematurity	en
1001902101	Persistent ductus arteriosus associated with prematurity	en
1462269245	injury of peripheral nerve due to birth injury	en
1462269245	laceration of peripheral nerve due to birth injury	en
1462269245	nerve paralysis due to birth injury	en
1462269245	paralysis due to birth injury	en
1462269245	peripheral nerve injury due to birth trauma	en
1611051049	acute newborn heart failure	en
1611051049	cardiac failure developing in the perinatal period	en
1611051049	cardiac insufficiency in newborn	en
1611051049	newborn cardiac failure	en
1611051049	newborn heart failure	en
1611051049	newborn heart insufficiency	en
1611051049	newborn myocardial insufficiency	en
1611051049	newborn sudden heart failure	en
2093400876	transitory electrolyte disorder of newborn	en
1567938151	Functional cardiac murmurs in newborn	en
1256305345	environmental fever in newborn	en
1256305345	environmentally induced pyrexia	en
1256305345	environmentally-induced hyperthermia in newborn	en
1256305345	environmentally-induced pyrexia in newborn	en
582624609	HCPS – [Hantavirus cardiopulmonary syndrome]	en
582624609	HPS – [Hantavirus pulmonary syndrome]	en
582624609	Hantavirus cardiopulmonary syndrome	en
257166193	AHF - [Argentinian haemorrhagic fever]	en
257166193	Argentine haemorrhagic fever	en
257166193	Junin haemorrhagic fever	en
356743940	VeHF - [Venezuelan haemorrhagic fever]	en
1780467429	BHF - [Bolivian haemorrhagic fever]	en
1780467429	Machupo haemorrhagic fever	en
1910517058	neonatal HTN - [hypertension]	en
1910517058	newborn benign essential hypertension	en
1910517058	newborn benign hypertension	en
1910517058	newborn essential hypertension	en
1910517058	newborn hypertension	en
736644026	neonatal hypothermia	en
1887178107	Influenzal bronchopneumonia, unspecified or specific virus not identified	en
1887178107	Influenzal pneumonia, unspecified or specific virus not identified	en
1887178107	Primary influenza pneumonia	en
1887178107	influenza with pneumonia NOS	en
1887178107	influenza with pneumonia, any form	en
1887178107	influenzal lobar pneumonia	en
1887178107	influenzal pneumonia	en
1887178107	pneumonia due to not identified influenza virus	en
899077249	congenital hydrocele of tunica vaginalis	en
899077249	hydrocele of fetus or newborn	en
355975407	bronchial cough, with grippe or influenza	en
355975407	bronchial influenza	en
355975407	bronchus influenza	en
355975407	epidemic influenza	en
355975407	grippe	en
355975407	influenza like illness	en
355975407	influenzal like disease	en
355975407	respiratory influenza	en
515020316	LF - [Lassa fever]	en
1635967154	Uraemia of newborn	en
1635967154	congenital kidney insufficiency	en
1635967154	congenital renal insufficiency	en
1635967154	congenital uaremia	en
1635967154	newborn anuria	en
1635967154	newborn uraemia	en
1635967154	newborn uraemic coma	en
1059069619	HFRS - [haemorrhagic fever with renal syndrome]	en
1059069619	Korean haemorrhagic fever	en
1059069619	Nephropathia epidemica	en
1059069619	epidemic haemorrhagic fever	en
1059069619	haemorrhagic nephrosonephritis	en
1830837825	newborn intestinal obstruction	en
1830837825	newborn mechanical intestinal obstruction	en
1830837825	newborn paroxysmal intestinal obstruction	en
747427677	neonatal meconium peritonitis	en
747427677	perforation of bowel, fetus or newborn	en
1865761275	meconium peritonitis	en
79025938	neonatal oesophageal reflux	en
1030375992	Neonatal gastrointestinal pseudo-haemorrhage	en
1030375992	Swallowed blood syndrome in newborn	en
2140459587	neonatal oesophagitis	en
141267925	NEC - [necrotising enterocolitis]	en
141267925	necrotising enterocolitis	en
141267925	necrotising enterocolitis in fetus or newborn	en
141267925	necrotising enterocolitis of fetus and newborn	en
141267925	necrotizing enterocolitis in fetus or newborn	en
141267925	perinatal necrotising enterocolitis	en
141267925	pseudomembranous enterocolitis in newborn	en
1793564818	chronic congenital liver cirrhosis	en
1478592418	noninfective neonatal diarrhoea	en
1237785289	Neonatal peritonitis NOS	en
774220228	Myelitis secondary to noninfectious inflammatory or autoimmune disorders	en
810807375	Familial spastic paraplegia	en
810807375	Spastic paraparesis	en
810807375	Strümpell-Lorrain disease	en
810807375	familial spastic paralysis	en
810807375	hereditary spastic ataxia	en
810807375	hereditary spastic paralysis	en
316302596	NDPH - [New daily-persistent headache]	en
1723933659	abortion of pregnancy, affecting surviving fetus or newborn	en
80293156	Drug withdrawal syndrome in infant of dependent mother	en
80293156	Neonatal abstinence syndrome	en
80293156	drug withdrawal syndrome in newborn	en
80293156	neonatal drug withdrawal syndrome	en
1873299550	newborn lack of vitality	en
1873299550	newborn weak	en
142627676	newborn drug intoxication	en
323823594	Myelopathy secondary to electric shock or lightning	en
505744734	calcified fetus	en
505744734	fetal death	en
505744734	fetus death	en
505744734	fetus maceration	en
505744734	intrauterine fetal death	en
505744734	intrauterine fetal demise	en
505744734	lithopedion fetus	en
505744734	osteopedion fetus	en
505744734	stillbirth NOS	en
505744734	stillborn NOS	en
1842061002	newborn feeding difficulty	en
1842061002	newborn feeding disorder	en
1842061002	newborn feeding disturbance	en
219469285	spinal cord compression	en
219469285	spondylogenic compression of spinal cord	en
219469285	spondylogenic myelopathy	en
2130942812	spondylitic myelopathy	en
2130942812	spondylosis of unspecified site with myelopathy	en
1782373380	meconium amniotic fluid	en
1782373380	meconium staining of amniotic fluid	en
2048783472	Acute migraine without aura	en
2048783472	Common migraine	en
1517015847	EBOD - [Ebola Disease]	en
1517015847	Ebola haemorrhagic fever	en
364704393	SUNCT - [Short-lasting unilateral neuralgiform headache attacks with conjunctival injection and tearing]	en
969826782	Painful ophthalmoplegia	en
1956278970	unspecified complications related to migraine	en
1891465458	general septic intoxication	en
1891465458	generalised sepsis	en
1891465458	multiple pyemic embolism	en
1891465458	pyemic embolism	en
1891465458	sepsis NOS	en
1891465458	septic intoxication	en
1891465458	systemic infection	en
