icd_11_id	synonym
439383288	Argininosuccinate lyase deficiency
439383288	argininosuccinic acidaemia
439383288	metabolic disorder of arginosuccinic acid
327894003	Carbamylphosphate synthetase deficiency
640937125	ASA synthase deficiency
640937125	Argininosuccinate synthetase deficiency
640937125	Citrullinuria
640937125	deficiency of citrulline-aspartate ligase
640937125	metabolic disorder of citrulline
812653109	NAGS - [Hyperammonaemia due to N-acetylglutamate synthetase] deficiency
1619102598	Arginase deficiency
1619102598	Hyperargininaemia
1619102598	metabolic disorder of arginine
2127970541	CDG - [Congenital disorder of glycosylation] syndrome type 2D
2127970541	Carbohydrate deficient glycoprotein syndrome type 2D
2127970541	Congenital disorder of glycosylation type 2D
418359090	Fatty acid alcohol oxidoreductase deficiency
1011996745	THAN - [Transient hyperammonaemia of the newborn]
1011996745	Transient hyperammonaemia of infancy
1011996745	Transient neonatal hyperammonaemia
1366863996	2-aminoadipic acidaemia
1489209209	2-ketoadipic acidaemia
1489209209	2-oxoadipic acidaemia
1489209209	2-oxoadipic aciduria
1295299670	Anomaly of bile acid synthesis
1082131329	Alpha-aminoadipic semialdehyde deficiency
1082131329	Lysine alpha-ketoglutarate reductase deficiency
1623706568	BCKD - [branched-chain alpha-ketoacid dehydrogenase deficiency]
1623706568	Branched chain ketoaciduria
1623706568	Ketoacid decarboxylase deficiency
1623706568	Ketoaminoacidaemia
1623706568	MSUD - [Maple-syrup-urine disease]
1623706568	Oxoacid decarboxylase deficiency
1623706568	branched chain ketoacid dehydrogenase deficiency
1623706568	branched-chain alpha-keto acid dehydrogenase deficiency
1623706568	ketoacidaemia
1623706568	maple-syrup-urine disorder
1623706568	maple-syrup-urine syndrome
312633472	Branched-chain amino acid transferase deficiency
113258236	Valinaemia
113258236	Valine transaminase deficiency
1941919313	Non phenylketonuric hyperphenylalaninaemia
2132400826	Atypical PKU - [phenylketonuria]
2132400826	Atypical phenylketonuria
1509230254	Hyperphenylalaninaemic embryopathy
1509230254	Maternal hyperphenylalaninaemia
1509230254	Maternal phenylketonuria
1509230254	Phenylketonuric embryopathy
1657261411	GABA - [gamma aminobutyric acid] transaminase deficiency
166229372	Homocarnosinase deficiency
166229372	Serum carnosinase deficiency
1416203271	Hyperimidodipeptiduria
1416203271	Imidodipeptiduria
1416203271	Proline dipeptidase deficiency
486093841	Aminoacyl-histidine dipeptidase deficiency
486093841	Carnosinase deficiency
486093841	Carnosinuria
215404985	Hypermethioninaemia due to S-adenosylhomocysteine hydrolase deficiency
530628531	Isolated persistent hypermethioninaemia
530628531	MAT I/III - [Methionine adenosyltransferase I/III] deficiency
530628531	Methionine adenosyltransferase I/III deficiency
1480749127	CBS - [Cystathionine beta-synthase] deficiency
1480749127	Cystathionine beta-synthase deficiency
1480749127	Homocystinuria due to cystathionine beta-synthase deficiency
1480749127	cystathionine synthase deficiency
1480749127	homocystine metabolic disorder
16192453	GNMT - [Glycine N-methyltransferase] deficiency
2084504393	Folling disease
2084504393	PAH - [phenylalanine hydroxylase] deficiency
2084504393	Typical PKU - [phenylketonuria]
2084504393	Typical phenylketonuria
2084504393	hyperphenylalaninaemia Type I
2084504393	imbecilitus phenylpyruvica
2084504393	oligophrenia phenylpyruvica
2084504393	phenylpyruvic aciduria
2084504393	phenylpyruvic oligophrenia
701738096	deficiency of cysteine desulphydrase
701738096	deficiency of cystine desulfhydrase
701738096	deficiency of cystine desulphydrase
238162640	Congenital glutamine deficiency
238162640	Congenital glutamine synthase deficiency
1432477510	methionine metabolic disorder
1061270147	Smith-Strang disease
1061270147	oast-house disease
1061270147	oast-house urine disease
1061270147	oasthouse disease
1061270147	oasthouse urine disease
1415819835	CTH - [cystathioninuria]
1415819835	Cystathione gamma-lyase deficiency
1415819835	Gamma-cystathionase deficiency
1415819835	cystathionine metabolic disorder
808747119	sulfite oxidase deficiency syndrome
808747119	sulfocysteinuria
808747119	sulphite oxidase deficiency
808747119	sulphocysteinuria
703589069	Hyperglycerolaemia
2006510589	Proline dehydrogenase deficiency
2006510589	Proline oxydase deficiency
1574091524	Delta1-pyrroline-5-carboxylate dehydrogenase deficiency
1574091524	Pyrroline-5-carboxylase reductase deficiency
1950850240	Hydroxyprolinaemia
347920969	D-glycerate dehydrogenase deficiency
347920969	Hydroxypyruvate reductase deficiency
347920969	Oxalosis type 2
2128680017	Fructose-1,6-bisphosphatase deficiency
1362211287	Benign fructosaemia
1362211287	Fructokinase deficiency
1362211287	Ketohexokinase deficiency
1362211287	essential benign fructosuria
1362211287	essential fructosaemia
1362211287	fructosuria
1362211287	hepatic fructokinase deficiency
327253455	Delta-1-pyrroline 5-carboxylate synthetase deficiency
327253455	Hyperammonaemia - hypoornithinaemia - hypocitrullinaemia - hypoargininaemia - hypoprolinaemia
327253455	Hypoprolinaemia
327253455	Paradoxical fasting hyperammonaemia
229172147	L-xylulose reductase deficiency
229172147	L-xylulosuria
229172147	Xylitol dehydrogenase deficiency
1079235444	Oxaluria
988250063	Congenital stiff man syndrome
988250063	Familial Startle disease
988250063	Hereditary hyperexplexia
988250063	Hyperekplexia
988250063	Kok disease
988250063	Stiff baby syndrome
1173858031	GALK - [galactokinase deficiency]
692812009	2-oxoglutarate glyoxylate carboligase deficiency
692812009	Alanine-glyoxylate aminotransferase deficiency
692812009	Oxalosis type 1
2011000259	Classical galactosaemia
2011000259	GALPUT deficiency - [Galactose-4-phosphate uridyltransferase] deficiency
2011000259	classic galactosaemia
2011000259	deficiency of galactose-1-phosphate uridylyltransferase
2011000259	deficiency of hexose-1-phosphate uridylyltransferase
2011000259	deficiency of udpglucose-hexose-1-phosphate uridylyltransferase
2011000259	deficiency of uridyl transferase
2011000259	deficiency of utp-hexose-1-phosphate uridylyltransferase
2011000259	galactose-1-phosphate uridyl transferase deficiency
2011000259	transferase deficiency galactosemia
2011000259	utp-hexose-1-phosphate uridyltransferase deficiency
1925240365	ALDB - [aldolase B] deficiency
1925240365	Aldolase B deficiency
1925240365	Fructosaemia
1925240365	Fructose intolerance
1925240365	Hereditary fructosaemia
1925240365	Hereditary fructose-1-phosphate aldolase deficiency
1925240365	deficiency of fructose-bisphosphate aldolase
1925240365	fructose intolerance of newborn
1925240365	fructose-1,6-bisphosphate aldolase b deficiency (disorder)
1925240365	fructose-1-phosphate aldolase deficiency
1925240365	fructose-biphosphate aldolase b deficiency
1081165012	RNASET2-deficient cystic leukoencephalopathy
1725611919	ADSL - [Adenylosuccinate lyase] deficiency
1725611919	Adenylosuccinase deficiency
536386745	5-amino-4-imidazolecarboxamide ribosiduria
536386745	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase deficiency
536386745	AICA-ribosiduria
536386745	ATIC deficiency
536386745	IMP cyclohydrolase deficiency
550341491	AMP deaminase deficiency
550341491	Adenosine aminohydrolase deficiency
753682703	2,8 dihydroxyadenine urolithiasis
1293396861	Hypoxanthine guanine phosphoribosyltransferase deficiency
1293396861	deficiency of guanine phosphoribosyltransferase
1293396861	deficiency of hypoxanthine phosphoribosyltransferase
1143722735	FJHN - [familial juvenile hyperuricaemic nephropathy]
1143722735	Familial juvenile gout
1143722735	Familial juvenile gouty nephropathy
1143722735	Familial nephropathy with gout
1372508262	ITPase deficiency
1565213608	Classical xanthinuria
1565213608	Xanthic urolithiasis
1565213608	Xanthine stone disease
1565213608	xanthine calculus
1886495906	HPRT - [ hypoxanthine-guanine phosphoribosyltransferase] complete deficiency
1886495906	Lesch-Nyhan disease
1886495906	choreoathetosis self-mutilation syndrome
1886495906	complete hypoxanthine-guanine phosphoribosyltransferase deficiency
1886495906	deficiency of imp pyrophosphorylase
1886495906	total HGPRT - [hypoxanthine-guanine phosphoribosyltransferase] deficiency
1886495906	x-linked hyperuricemia
1227425060	Beta-alanine synthase deficiency
13365769	Uridine monophosphate hydrolase deficiency
370983230	Heterozygous uroporphyrinogen decarboxylase deficiency
370983230	PCT - [porphyria cutanea tarda]
370983230	Porphyria, hepatocutaneous type
370983230	UROD - [uroporphyrinogen decarboxylase] deficiency
1539941275	Beta-alanine-2-ketoglutarate transaminase deficiency
701689290	Dihydrouracil dehydrogenase deficiency
701689290	Familial pyrimidinaemia
2089839503	ARC - [Arthrogryposis - renal dysfunction - cholestasis] syndrome
2089839503	Familial arthrogryposis - cholestatic hepatorenal syndrome
1998720114	Dihydropyrimidinuria
1998720114	Dihydrouracil amidohydrolase deficiency
291439191	Bilirubin UDP glucuronyl transferase deficiency
291439191	Bilirubin uridinediphosphate glucuronosyltransferase deficiency
291439191	Bilirubin-UGT deficiency
291439191	CNS - [Crigler-Najjar syndrome]
291439191	Hereditary unconjugated hyperbilirubinaemia
291439191	UGT deficiency
291439191	bilirubin glucuronosyltransferase deficiency
291439191	congenital familial nonhemolytic jaundice
291439191	crigler-najjar disease or syndrome
291439191	deficiency of glucuronosyltransferase
291439191	glucuronyl transferase deficiency
291439191	glucuronyltransferase deficiency
291439191	udp glucuronyl transferase deficiency
1965776012	Hyperbilirubinaemia, Rotor type
1947520963	Gilbert cholaemia
1947520963	Gilbert disease
1947520963	Gilbert--Lereboullet syndrome
1947520963	Hyperbilirubinaemia type 1
1947520963	Meulengracht icterus
1947520963	Meulengracht syndrome
1947520963	benign unconjugated bilirubinaemia syndrome
1947520963	cholaemia familiaris simplex
1947520963	chronic intermittent juvenile jaundice
1947520963	congenital familial cholaemia
1947520963	constitutional hepatic dysfunction
1947520963	constitutional hyperbilirubinaemia (in part)
1947520963	familial cholaemia
1947520963	familial nonhaemolytic bilirubinaemia
1947520963	familial nonhaemolytic jaundice
1947520963	hereditary nonhaemolytic bilirubinaemia
1947520963	hereditary nonhaemolytic jaundice
1947520963	icterus intermittens juvenilis
1947520963	idiopathic hyperbilirubinaemia (in part)
1947520963	idiopathic unconjugated hyperbilirubinaemia
1947520963	low-grade chronic hyperbilirubinaemia syndrome
1947520963	physiologic cholaemia
288945286	BRIC - [Benign recurrent intrahepatic cholestasis]
288945286	Summerskill-Walshe-Tygstrup syndrome
1227474618	Porphyria variegata
1227474618	Protocoproporphyria
1227474618	Protoporphyrinogen oxidase deficiency
1227474618	VP - [variegate porphyria]
1691610999	DJS - [Dubin-Johnson syndrome]
1691610999	Dubin-Sprinz disease
1691610999	Hyperbilirubinaemia type 2
1691610999	Sprinz-Nelson syndrome
1457142642	PFIC - [Progressive familial intrahepatic cholestasis]
1300739653	Primary lactase deficiency, non-congenital
1500742669	hyperbilirubinaemia NOS
381783069	SGLT2 deficiency
1662745339	GSD type 0
1662745339	Glycogen storage disease type 0
1662745339	Glycogenosis type 0
1662745339	deficiency of glycogen synthetase
1231079185	Facilitated glucose transporter protein type 1 deficiency
1231079185	Glucose transporter defect, blood-brain barrier
418606819	acquired lactase deficiency
418606819	acquired lactose intolerance
418606819	secondary lactose intolerance
2109252471	CLD - [congenital lactase deficiency]
2109252471	congenital alactasia
2109252471	congenital alactasia syndrome
2109252471	congenital lactose intolerance
2109252471	congenital lactose malabsorption
2109252471	disaccharide intolerance 2
2109252471	disaccharide intolerance type 2
2109252471	hereditary alactasia
2109252471	hereditary lactase deficiency
2109252471	lactose intolerance of newborn
331119306	GSD type 2B
331119306	Glycogen storage disease type 2B
331119306	Glycogenosis type 2B
331119306	Lysosomal glycogen storage disease with normal acid maltase activity
1427054474	Acid alpha-1,4-glucosidase deficiency
1427054474	Acid maltase deficiency
1427054474	GSD type 2
1427054474	Glycogen storage disease type 2
1427054474	Glycogenosis type 2
1427054474	Pompe disease
1427054474	alpha-glucosidase deficiency
1427054474	deficiency of amyloglucosidase
530430134	Amylo-1,6-glucosidase deficiency
530430134	Cori disease
530430134	Cori-Forbes disease
530430134	Forbes disease
530430134	Forbes glycogen storage disease
530430134	GSD type 3
530430134	Glycogen debranching deficiency
530430134	Glycogen storage disease type 3
530430134	Glycogenosis type 3
530430134	amylo-1,6-glucosidase deficiency disorder
530430134	debrancher deficiency glycogen storage disease
530430134	debrancher enzyme deficiency
530430134	deficiency of 6-alpha-d-glucosidase
821809975	GSD type 13
821809975	Glycogen storage disease type 13
821809975	Glycogenosis type 13
1092207912	GSD due to lactate dehydrogenase deficiency
1092207912	Glycogenosis due to lactate dehydrogenase deficiency
1586354843	hepatomegalia glycogenica diffusa
1586354843	liver glycogen disease
1586354843	liver phosphorylase deficiency
357512951	Di Mauro disease
357512951	GSD type 10
357512951	Glycogen storage disease type 10
357512951	Glycogenosis type 10
1544583473	GSD due to phosphorylase kinase deficiency
1544583473	Glycogenosis due to phosphorylase kinase deficiency
623301128	GSD type 15
623301128	Glocogenosis type 15
623301128	Glycogen storage disease type 15
36127628	Andersen disease
36127628	GSD- [Glycogen storage disease] type 4
36127628	Glycogen storage disease type 4
36127628	Glycogenosis type 4
36127628	brancher deficiency glycogen storage disease
36127628	branching enzyme deficiency
36127628	branching-transferase deficiency glycogenosis
36127628	deficiency of 1,4-alpha-glucan branching enzyme
36127628	deficiency of amylo-(1,4,6)-transglycosylase
1934070304	GSD type 5
1934070304	Glycogen storage disease type 5
1934070304	Glycogenosis type 5
1934070304	McArdle disease
1934070304	Myophosphorylase deficiency
1934070304	myophosphorylase deficiency glycogenosis
523888904	GSD type 1
523888904	Glycogen storage disease type 1
523888904	Glycogenosis type 1
523888904	HERS - [hepatorenal glycogen storage disease]
523888904	Hepatorenal glycogenosis
523888904	Von Gierke disease
523888904	glycogen storage disease of liver and kidney
523888904	hepatorenal glycogen storage disease
426701963	Bickel-Fanconi disease
426701963	Facilitated glucose transporter protein type 2 deficiency
426701963	Fanconi-Bickel glycogenosis
426701963	Fanconi-Bickel syndrome
426701963	GSD type 11
426701963	Glycogen storage disease type 11
